Datetime,Value,Topic,Value_Float
2023-08-02 13:42:38.493174,295.36,acXChar/mqtt,295.36
2023-08-02 13:42:38.503268,308.88,acYChar/mqtt,308.88
2023-08-02 13:42:38.512307,68.39,acZChar/mqtt,68.39
2023-08-02 13:42:38.512622,0.15,currentSenChar/mqtt,0.15
2023-08-02 13:42:38.739193,297.77,acXChar/mqtt,297.77
2023-08-02 13:42:38.747700,303.15,acYChar/mqtt,303.15
2023-08-02 13:42:38.755704,69.25,acZChar/mqtt,69.25
2023-08-02 13:42:38.755704,-0.99,currentSenChar/mqtt,-0.99
2023-08-02 13:42:38.765571,295.78,acXChar/mqtt,295.78
2023-08-02 13:42:38.773918,307.67,acYChar/mqtt,307.67
2023-08-02 13:42:38.773918,69.73,acZChar/mqtt,69.73
2023-08-02 13:42:38.782857,-0.59,currentSenChar/mqtt,-0.59
2023-08-02 13:42:38.853243,297.71,acXChar/mqtt,297.71
2023-08-02 13:42:38.861524,303.38,acYChar/mqtt,303.38
2023-08-02 13:42:38.865605,69.59,acZChar/mqtt,69.59
2023-08-02 13:42:38.876493,-0.28,currentSenChar/mqtt,-0.28
2023-08-02 13:42:38.881217,295.72,acXChar/mqtt,295.72
2023-08-02 13:42:38.885950,306.45,acYChar/mqtt,306.45
2023-08-02 13:42:38.894311,68.96,acZChar/mqtt,68.96
2023-08-02 13:42:38.894311,-5.24,currentSenChar/mqtt,-5.24
2023-08-02 13:42:38.902794,297.73,acXChar/mqtt,297.73
2023-08-02 13:42:38.912046,304.17,acYChar/mqtt,304.17
2023-08-02 13:42:38.925295,69.77,acZChar/mqtt,69.77
2023-08-02 13:42:38.932725,-0.86,currentSenChar/mqtt,-0.86
2023-08-02 13:42:38.938504,298.50,acXChar/mqtt,298.5
2023-08-02 13:42:38.944333,307.00,acYChar/mqtt,307.0
2023-08-02 13:42:38.953548,70.24,acZChar/mqtt,70.24
2023-08-02 13:42:38.961259,-5.74,currentSenChar/mqtt,-5.74
2023-08-02 13:42:38.966147,291.66,acXChar/mqtt,291.66
2023-08-02 13:42:38.977370,0.21,acYChar/mqtt,0.21
2023-08-02 13:42:38.984361,70.61,acZChar/mqtt,70.61
2023-08-02 13:42:38.993264,-10.89,currentSenChar/mqtt,-10.89
2023-08-02 13:42:39.053465,294.25,acXChar/mqtt,294.25
2023-08-02 13:42:39.053465,312.09,acYChar/mqtt,312.09
2023-08-02 13:42:39.065605,70.84,acZChar/mqtt,70.84
2023-08-02 13:42:39.065605,-6.27,currentSenChar/mqtt,-6.27
2023-08-02 13:42:39.075515,300.11,acXChar/mqtt,300.11
2023-08-02 13:42:39.083830,299.32,acYChar/mqtt,299.32
2023-08-02 13:42:39.083830,70.34,acZChar/mqtt,70.34
2023-08-02 13:42:39.093747,-6.53,currentSenChar/mqtt,-6.53
2023-08-02 13:42:39.153927,294.67,acXChar/mqtt,294.67
2023-08-02 13:42:39.165700,308.74,acYChar/mqtt,308.74
2023-08-02 13:42:39.174670,69.00,acZChar/mqtt,69.0
2023-08-02 13:42:39.182930,-5.26,currentSenChar/mqtt,-5.26
2023-08-02 13:42:39.186418,297.27,acXChar/mqtt,297.27
2023-08-02 13:42:39.195283,303.55,acYChar/mqtt,303.55
2023-08-02 13:42:39.195283,69.88,acZChar/mqtt,69.88
2023-08-02 13:42:39.203368,-6.21,currentSenChar/mqtt,-6.21
2023-08-02 13:42:39.211384,296.64,acXChar/mqtt,296.64
2023-08-02 13:42:39.219446,304.93,acYChar/mqtt,304.93
2023-08-02 13:42:39.219446,68.94,acZChar/mqtt,68.94
2023-08-02 13:42:39.228140,-6.06,currentSenChar/mqtt,-6.06
2023-08-02 13:42:39.262634,296.76,acXChar/mqtt,296.76
2023-08-02 13:42:39.271798,304.86,acYChar/mqtt,304.86
2023-08-02 13:42:39.279800,70.21,acZChar/mqtt,70.21
2023-08-02 13:42:39.283168,-6.24,currentSenChar/mqtt,-6.24
2023-08-02 13:42:39.318641,297.90,acXChar/mqtt,297.9
2023-08-02 13:42:39.366007,304.17,acYChar/mqtt,304.17
2023-08-02 13:42:39.374447,69.99,acZChar/mqtt,69.99
2023-08-02 13:42:39.374447,-5.40,currentSenChar/mqtt,-5.4
2023-08-02 13:42:39.422266,296.18,acXChar/mqtt,296.18
2023-08-02 13:42:39.422266,305.81,acYChar/mqtt,305.81
2023-08-02 13:42:39.430901,69.00,acZChar/mqtt,69.0
2023-08-02 13:42:39.439252,-5.66,currentSenChar/mqtt,-5.66
2023-08-02 13:42:39.475735,297.90,acXChar/mqtt,297.9
2023-08-02 13:42:39.484741,304.76,acYChar/mqtt,304.76
2023-08-02 13:42:39.484741,68.42,acZChar/mqtt,68.42
2023-08-02 13:42:39.493712,-5.29,currentSenChar/mqtt,-5.29
2023-08-02 13:42:39.566742,296.45,acXChar/mqtt,296.45
2023-08-02 13:42:39.575265,304.28,acYChar/mqtt,304.28
2023-08-02 13:42:39.576216,70.47,acZChar/mqtt,70.47
2023-08-02 13:42:39.584769,-5.00,currentSenChar/mqtt,-5.0
2023-08-02 13:42:39.593284,297.10,acXChar/mqtt,297.1
2023-08-02 13:42:39.601457,304.19,acYChar/mqtt,304.19
2023-08-02 13:42:39.609660,68.79,acZChar/mqtt,68.79
2023-08-02 13:42:39.615475,-4.79,currentSenChar/mqtt,-4.79
2023-08-02 13:42:39.666885,296.39,acXChar/mqtt,296.39
2023-08-02 13:42:39.675242,305.58,acYChar/mqtt,305.58
2023-08-02 13:42:39.683644,68.81,acZChar/mqtt,68.81
2023-08-02 13:42:39.683644,-5.08,currentSenChar/mqtt,-5.08
2023-08-02 13:42:39.774494,296.68,acXChar/mqtt,296.68
2023-08-02 13:42:39.781789,306.29,acYChar/mqtt,306.29
2023-08-02 13:42:39.781789,69.52,acZChar/mqtt,69.52
2023-08-02 13:42:39.790293,-4.82,currentSenChar/mqtt,-4.82
2023-08-02 13:42:39.798933,297.04,acXChar/mqtt,297.04
2023-08-02 13:42:39.807026,306.52,acYChar/mqtt,306.52
2023-08-02 13:42:39.815838,69.98,acZChar/mqtt,69.98
2023-08-02 13:42:39.815838,-5.26,currentSenChar/mqtt,-5.26
2023-08-02 13:42:39.824448,296.70,acXChar/mqtt,296.7
2023-08-02 13:42:39.833386,304.91,acYChar/mqtt,304.91
2023-08-02 13:42:39.842005,69.69,acZChar/mqtt,69.69
2023-08-02 13:42:39.842005,-4.05,currentSenChar/mqtt,-4.05
2023-08-02 13:42:39.887383,297.92,acXChar/mqtt,297.92
2023-08-02 13:42:39.896368,304.66,acYChar/mqtt,304.66
2023-08-02 13:42:39.896368,69.11,acZChar/mqtt,69.11
2023-08-02 13:42:39.910363,-5.42,currentSenChar/mqtt,-5.42
2023-08-02 13:42:39.977123,296.81,acXChar/mqtt,296.81
2023-08-02 13:42:39.977123,305.58,acYChar/mqtt,305.58
2023-08-02 13:42:39.986638,68.64,acZChar/mqtt,68.64
2023-08-02 13:42:39.995053,-4.89,currentSenChar/mqtt,-4.89
2023-08-02 13:42:40.078893,297.00,acXChar/mqtt,297.0
2023-08-02 13:42:40.081204,304.61,acYChar/mqtt,304.61
2023-08-02 13:42:40.091626,69.17,acZChar/mqtt,69.17
2023-08-02 13:42:40.091626,-5.45,currentSenChar/mqtt,-5.45
2023-08-02 13:42:40.102097,297.00,acXChar/mqtt,297.0
2023-08-02 13:42:40.110357,305.16,acYChar/mqtt,305.16
2023-08-02 13:42:40.110357,69.59,acZChar/mqtt,69.59
2023-08-02 13:42:40.120265,-5.95,currentSenChar/mqtt,-5.95
2023-08-02 13:42:40.181460,296.93,acXChar/mqtt,296.93
2023-08-02 13:42:40.181460,305.35,acYChar/mqtt,305.35
2023-08-02 13:42:40.190227,68.92,acZChar/mqtt,68.92
2023-08-02 13:42:40.198699,-4.87,currentSenChar/mqtt,-4.87
2023-08-02 13:42:40.206788,296.60,acXChar/mqtt,296.6
2023-08-02 13:42:40.206788,304.64,acYChar/mqtt,304.64
2023-08-02 13:42:40.220576,69.36,acZChar/mqtt,69.36
2023-08-02 13:42:40.229133,-5.37,currentSenChar/mqtt,-5.37
2023-08-02 13:42:40.280372,297.00,acXChar/mqtt,297.0
2023-08-02 13:42:40.288394,306.02,acYChar/mqtt,306.02
2023-08-02 13:42:40.297226,69.23,acZChar/mqtt,69.23
2023-08-02 13:42:40.306433,-5.50,currentSenChar/mqtt,-5.5
2023-08-02 13:42:40.315106,297.48,acXChar/mqtt,297.48
2023-08-02 13:42:40.320899,306.20,acYChar/mqtt,306.2
2023-08-02 13:42:40.329714,69.96,acZChar/mqtt,69.96
2023-08-02 13:42:40.338418,-5.34,currentSenChar/mqtt,-5.34
2023-08-02 13:42:40.583418,296.77,acXChar/mqtt,296.77
2023-08-02 13:42:40.591559,305.81,acYChar/mqtt,305.81
2023-08-02 13:42:40.591559,69.86,acZChar/mqtt,69.86
2023-08-02 13:42:40.606013,-5.00,currentSenChar/mqtt,-5.0
2023-08-02 13:42:40.606013,297.23,acXChar/mqtt,297.23
2023-08-02 13:42:40.617205,304.09,acYChar/mqtt,304.09
2023-08-02 13:42:40.623199,70.53,acZChar/mqtt,70.53
2023-08-02 13:42:40.629195,-6.32,currentSenChar/mqtt,-6.32
2023-08-02 13:42:40.635298,296.72,acXChar/mqtt,296.72
2023-08-02 13:42:40.641232,305.28,acYChar/mqtt,305.28
2023-08-02 13:42:40.646640,68.50,acZChar/mqtt,68.5
2023-08-02 13:42:40.652641,-5.42,currentSenChar/mqtt,-5.42
2023-08-02 13:42:40.690126,297.02,acXChar/mqtt,297.02
2023-08-02 13:42:40.698609,305.81,acYChar/mqtt,305.81
2023-08-02 13:42:40.706703,70.03,acZChar/mqtt,70.03
2023-08-02 13:42:40.714711,-4.92,currentSenChar/mqtt,-4.92
2023-08-02 13:42:40.715076,297.04,acXChar/mqtt,297.04
2023-08-02 13:42:40.721365,305.14,acYChar/mqtt,305.14
2023-08-02 13:42:40.730672,69.84,acZChar/mqtt,69.84
2023-08-02 13:42:40.730672,-5.55,currentSenChar/mqtt,-5.55
2023-08-02 13:42:40.739120,297.41,acXChar/mqtt,297.41
2023-08-02 13:42:40.747419,304.61,acYChar/mqtt,304.61
2023-08-02 13:42:40.747419,68.79,acZChar/mqtt,68.79
2023-08-02 13:42:40.755878,-4.66,currentSenChar/mqtt,-4.66
2023-08-02 13:42:40.764390,296.45,acXChar/mqtt,296.45
2023-08-02 13:42:40.772687,305.55,acYChar/mqtt,305.55
2023-08-02 13:42:40.781478,70.38,acZChar/mqtt,70.38
2023-08-02 13:42:40.781478,-4.02,currentSenChar/mqtt,-4.02
2023-08-02 13:42:40.798294,297.25,acXChar/mqtt,297.25
2023-08-02 13:42:40.806537,304.64,acYChar/mqtt,304.64
2023-08-02 13:42:40.806537,69.84,acZChar/mqtt,69.84
2023-08-02 13:42:40.823578,-5.16,currentSenChar/mqtt,-5.16
2023-08-02 13:42:40.848849,297.56,acXChar/mqtt,297.56
2023-08-02 13:42:40.856036,304.05,acYChar/mqtt,304.05
2023-08-02 13:42:40.856533,70.19,acZChar/mqtt,70.19
2023-08-02 13:42:40.865074,-5.77,currentSenChar/mqtt,-5.77
2023-08-02 13:42:40.899536,296.60,acXChar/mqtt,296.6
2023-08-02 13:42:40.907975,305.24,acYChar/mqtt,305.24
2023-08-02 13:42:40.916435,69.09,acZChar/mqtt,69.09
2023-08-02 13:42:40.916435,-6.08,currentSenChar/mqtt,-6.08
2023-08-02 13:42:41.103166,297.35,acXChar/mqtt,297.35
2023-08-02 13:42:41.111474,305.49,acYChar/mqtt,305.49
2023-08-02 13:42:41.119810,69.63,acZChar/mqtt,69.63
2023-08-02 13:42:41.124938,-5.87,currentSenChar/mqtt,-5.87
2023-08-02 13:42:41.131803,297.44,acXChar/mqtt,297.44
2023-08-02 13:42:41.133946,304.99,acYChar/mqtt,304.99
2023-08-02 13:42:41.142786,69.44,acZChar/mqtt,69.44
2023-08-02 13:42:41.142786,-5.34,currentSenChar/mqtt,-5.34
2023-08-02 13:42:41.151751,296.62,acXChar/mqtt,296.62
2023-08-02 13:42:41.160657,305.85,acYChar/mqtt,305.85
2023-08-02 13:42:41.160657,70.55,acZChar/mqtt,70.55
2023-08-02 13:42:41.169230,-4.31,currentSenChar/mqtt,-4.31
2023-08-02 13:42:41.203247,297.85,acXChar/mqtt,297.85
2023-08-02 13:42:41.212178,305.55,acYChar/mqtt,305.55
2023-08-02 13:42:41.212678,70.74,acZChar/mqtt,70.74
2023-08-02 13:42:41.225259,-5.42,currentSenChar/mqtt,-5.42
2023-08-02 13:42:41.225259,296.77,acXChar/mqtt,296.77
2023-08-02 13:42:41.233716,305.05,acYChar/mqtt,305.05
2023-08-02 13:42:41.242779,69.50,acZChar/mqtt,69.5
2023-08-02 13:42:41.244264,-6.53,currentSenChar/mqtt,-6.53
2023-08-02 13:42:41.304760,296.98,acXChar/mqtt,296.98
2023-08-02 13:42:41.313185,305.24,acYChar/mqtt,305.24
2023-08-02 13:42:41.325683,69.31,acZChar/mqtt,69.31
2023-08-02 13:42:41.325683,-6.16,currentSenChar/mqtt,-6.16
2023-08-02 13:42:41.405894,296.51,acXChar/mqtt,296.51
2023-08-02 13:42:41.414334,304.55,acYChar/mqtt,304.55
2023-08-02 13:42:41.426044,70.11,acZChar/mqtt,70.11
2023-08-02 13:42:41.434973,-4.89,currentSenChar/mqtt,-4.89
2023-08-02 13:42:41.434973,297.46,acXChar/mqtt,297.46
2023-08-02 13:42:41.443695,305.64,acYChar/mqtt,305.64
2023-08-02 13:42:41.452559,69.84,acZChar/mqtt,69.84
2023-08-02 13:42:41.461459,-6.37,currentSenChar/mqtt,-6.37
2023-08-02 13:42:41.470697,296.47,acXChar/mqtt,296.47
2023-08-02 13:42:41.478697,304.70,acYChar/mqtt,304.7
2023-08-02 13:42:41.484200,68.92,acZChar/mqtt,68.92
2023-08-02 13:42:41.489111,-3.97,currentSenChar/mqtt,-3.97
2023-08-02 13:42:41.614777,296.79,acXChar/mqtt,296.79
2023-08-02 13:42:41.614777,304.30,acYChar/mqtt,304.3
2023-08-02 13:42:41.631239,69.54,acZChar/mqtt,69.54
2023-08-02 13:42:41.639032,-6.69,currentSenChar/mqtt,-6.69
2023-08-02 13:42:41.646137,297.04,acXChar/mqtt,297.04
2023-08-02 13:42:41.651073,304.51,acYChar/mqtt,304.51
2023-08-02 13:42:41.655533,69.67,acZChar/mqtt,69.67
2023-08-02 13:42:41.655533,-6.72,currentSenChar/mqtt,-6.72
2023-08-02 13:42:41.664278,296.87,acXChar/mqtt,296.87
2023-08-02 13:42:41.672649,304.99,acYChar/mqtt,304.99
2023-08-02 13:42:41.717897,69.52,acZChar/mqtt,69.52
2023-08-02 13:42:41.724968,-5.42,currentSenChar/mqtt,-5.42
2023-08-02 13:42:41.732669,297.39,acXChar/mqtt,297.39
2023-08-02 13:42:41.741182,304.80,acYChar/mqtt,304.8
2023-08-02 13:42:41.749659,69.50,acZChar/mqtt,69.5
2023-08-02 13:42:41.757695,-6.08,currentSenChar/mqtt,-6.08
2023-08-02 13:42:41.758196,297.02,acXChar/mqtt,297.02
2023-08-02 13:42:41.766244,305.39,acYChar/mqtt,305.39
2023-08-02 13:42:41.774714,68.90,acZChar/mqtt,68.9
2023-08-02 13:42:41.783487,-5.05,currentSenChar/mqtt,-5.05
2023-08-02 13:42:42.020743,296.62,acXChar/mqtt,296.62
2023-08-02 13:42:42.020743,303.94,acYChar/mqtt,303.94
2023-08-02 13:42:42.027198,68.54,acZChar/mqtt,68.54
2023-08-02 13:42:42.036482,-5.74,currentSenChar/mqtt,-5.74
2023-08-02 13:42:42.036482,296.98,acXChar/mqtt,296.98
2023-08-02 13:42:42.046451,304.97,acYChar/mqtt,304.97
2023-08-02 13:42:42.055364,69.23,acZChar/mqtt,69.23
2023-08-02 13:42:42.055364,-5.87,currentSenChar/mqtt,-5.87
2023-08-02 13:42:42.063838,297.25,acXChar/mqtt,297.25
2023-08-02 13:42:42.072741,305.18,acYChar/mqtt,305.18
2023-08-02 13:42:42.072741,68.86,acZChar/mqtt,68.86
2023-08-02 13:42:42.081106,-5.61,currentSenChar/mqtt,-5.61
2023-08-02 13:42:42.136530,297.10,acXChar/mqtt,297.1
2023-08-02 13:42:42.136530,305.07,acYChar/mqtt,305.07
2023-08-02 13:42:42.244853,69.17,acZChar/mqtt,69.17
2023-08-02 13:42:42.255464,-7.27,currentSenChar/mqtt,-7.27
2023-08-02 13:42:42.264305,297.25,acXChar/mqtt,297.25
2023-08-02 13:42:42.264305,304.45,acYChar/mqtt,304.45
2023-08-02 13:42:42.273192,69.31,acZChar/mqtt,69.31
2023-08-02 13:42:42.282569,-5.50,currentSenChar/mqtt,-5.5
2023-08-02 13:42:42.291388,296.60,acXChar/mqtt,296.6
2023-08-02 13:42:42.291388,304.40,acYChar/mqtt,304.4
2023-08-02 13:42:42.299423,68.83,acZChar/mqtt,68.83
2023-08-02 13:42:42.308536,-4.87,currentSenChar/mqtt,-4.87
2023-08-02 13:42:42.308536,296.81,acXChar/mqtt,296.81
2023-08-02 13:42:42.316823,304.82,acYChar/mqtt,304.82
2023-08-02 13:42:42.325513,69.44,acZChar/mqtt,69.44
2023-08-02 13:42:42.328121,-4.89,currentSenChar/mqtt,-4.89
2023-08-02 13:42:42.337537,296.53,acXChar/mqtt,296.53
2023-08-02 13:42:42.337537,304.34,acYChar/mqtt,304.34
2023-08-02 13:42:42.346539,69.08,acZChar/mqtt,69.08
2023-08-02 13:42:42.354956,-5.87,currentSenChar/mqtt,-5.87
2023-08-02 13:42:43.422923,296.89,acXChar/mqtt,296.89
2023-08-02 13:42:43.423435,304.78,acYChar/mqtt,304.78
2023-08-02 13:42:43.432136,69.21,acZChar/mqtt,69.21
2023-08-02 13:42:43.440573,-7.77,currentSenChar/mqtt,-7.77
2023-08-02 13:42:43.440573,297.29,acXChar/mqtt,297.29
2023-08-02 13:42:43.449116,305.14,acYChar/mqtt,305.14
2023-08-02 13:42:43.457353,69.65,acZChar/mqtt,69.65
2023-08-02 13:42:43.457353,-7.11,currentSenChar/mqtt,-7.11
2023-08-02 13:42:43.470490,296.85,acXChar/mqtt,296.85
2023-08-02 13:42:43.470490,305.07,acYChar/mqtt,305.07
2023-08-02 13:42:43.479057,69.92,acZChar/mqtt,69.92
2023-08-02 13:42:43.487220,-6.27,currentSenChar/mqtt,-6.27
2023-08-02 13:42:43.487731,296.54,acXChar/mqtt,296.54
2023-08-02 13:42:43.496285,305.10,acYChar/mqtt,305.1
2023-08-02 13:42:43.504664,69.54,acZChar/mqtt,69.54
2023-08-02 13:42:43.504664,-5.98,currentSenChar/mqtt,-5.98
2023-08-02 13:42:43.513102,297.08,acXChar/mqtt,297.08
2023-08-02 13:42:43.521864,305.09,acYChar/mqtt,305.09
2023-08-02 13:42:43.530618,69.99,acZChar/mqtt,69.99
2023-08-02 13:42:43.530618,-4.92,currentSenChar/mqtt,-4.92
2023-08-02 13:42:43.538934,297.00,acXChar/mqtt,297.0
2023-08-02 13:42:43.547314,304.66,acYChar/mqtt,304.66
2023-08-02 13:42:43.553225,70.07,acZChar/mqtt,70.07
2023-08-02 13:42:43.558138,-4.92,currentSenChar/mqtt,-4.92
2023-08-02 13:42:43.564034,296.64,acXChar/mqtt,296.64
2023-08-02 13:42:43.570626,304.97,acYChar/mqtt,304.97
2023-08-02 13:42:43.579559,69.27,acZChar/mqtt,69.27
2023-08-02 13:42:43.584487,-5.92,currentSenChar/mqtt,-5.92
2023-08-02 13:42:43.593830,296.83,acXChar/mqtt,296.83
2023-08-02 13:42:43.602252,305.16,acYChar/mqtt,305.16
2023-08-02 13:42:43.611003,69.73,acZChar/mqtt,69.73
2023-08-02 13:42:43.611003,-6.35,currentSenChar/mqtt,-6.35
2023-08-02 13:42:43.619662,296.77,acXChar/mqtt,296.77
2023-08-02 13:42:43.628070,305.16,acYChar/mqtt,305.16
2023-08-02 13:42:43.640619,69.31,acZChar/mqtt,69.31
2023-08-02 13:42:43.647642,-6.37,currentSenChar/mqtt,-6.37
2023-08-02 13:42:43.653716,296.93,acXChar/mqtt,296.93
2023-08-02 13:42:43.660716,305.10,acYChar/mqtt,305.1
2023-08-02 13:42:43.668658,69.38,acZChar/mqtt,69.38
2023-08-02 13:42:43.670685,-6.27,currentSenChar/mqtt,-6.27
2023-08-02 13:42:43.679530,296.70,acXChar/mqtt,296.7
2023-08-02 13:42:43.689399,305.03,acYChar/mqtt,305.03
2023-08-02 13:42:43.689399,70.11,acZChar/mqtt,70.11
2023-08-02 13:42:43.697919,-6.29,currentSenChar/mqtt,-6.29
2023-08-02 13:42:43.706018,297.10,acXChar/mqtt,297.1
2023-08-02 13:42:43.706018,304.63,acYChar/mqtt,304.63
2023-08-02 13:42:43.715291,69.77,acZChar/mqtt,69.77
2023-08-02 13:42:43.724206,-4.71,currentSenChar/mqtt,-4.71
2023-08-02 13:42:43.724206,296.41,acXChar/mqtt,296.41
2023-08-02 13:42:43.732714,304.82,acYChar/mqtt,304.82
2023-08-02 13:42:43.741076,69.61,acZChar/mqtt,69.61
2023-08-02 13:42:43.741076,-5.82,currentSenChar/mqtt,-5.82
2023-08-02 13:42:43.749772,296.81,acXChar/mqtt,296.81
2023-08-02 13:42:43.749772,304.84,acYChar/mqtt,304.84
2023-08-02 13:42:43.758431,69.73,acZChar/mqtt,69.73
2023-08-02 13:42:43.767477,-7.53,currentSenChar/mqtt,-7.53
2023-08-02 13:42:43.773410,296.97,acXChar/mqtt,296.97
2023-08-02 13:42:43.773410,304.53,acYChar/mqtt,304.53
2023-08-02 13:42:43.783887,68.29,acZChar/mqtt,68.29
2023-08-02 13:42:43.793625,-6.53,currentSenChar/mqtt,-6.53
2023-08-02 13:42:43.802504,296.76,acXChar/mqtt,296.76
2023-08-02 13:42:43.802627,304.57,acYChar/mqtt,304.57
2023-08-02 13:42:43.814409,69.23,acZChar/mqtt,69.23
2023-08-02 13:42:43.823833,-6.19,currentSenChar/mqtt,-6.19
2023-08-02 13:42:43.829683,297.10,acXChar/mqtt,297.1
2023-08-02 13:42:43.838391,305.35,acYChar/mqtt,305.35
2023-08-02 13:42:43.843798,69.29,acZChar/mqtt,69.29
2023-08-02 13:42:43.851234,-5.50,currentSenChar/mqtt,-5.5
2023-08-02 13:42:43.859129,296.91,acXChar/mqtt,296.91
2023-08-02 13:42:43.860232,304.53,acYChar/mqtt,304.53
2023-08-02 13:42:43.869784,69.61,acZChar/mqtt,69.61
2023-08-02 13:42:43.877839,-6.69,currentSenChar/mqtt,-6.69
2023-08-02 13:42:43.886283,297.14,acXChar/mqtt,297.14
2023-08-02 13:42:43.891434,304.99,acYChar/mqtt,304.99
2023-08-02 13:42:43.899550,69.09,acZChar/mqtt,69.09
2023-08-02 13:42:43.900981,-6.21,currentSenChar/mqtt,-6.21
2023-08-02 13:42:43.909475,297.29,acXChar/mqtt,297.29
2023-08-02 13:42:43.917988,305.01,acYChar/mqtt,305.01
2023-08-02 13:42:43.926081,69.52,acZChar/mqtt,69.52
2023-08-02 13:42:43.926081,-6.69,currentSenChar/mqtt,-6.69
2023-08-02 13:42:43.934452,296.98,acXChar/mqtt,296.98
2023-08-02 13:42:43.943022,304.66,acYChar/mqtt,304.66
2023-08-02 13:42:43.951299,68.37,acZChar/mqtt,68.37
2023-08-02 13:42:43.954417,-7.98,currentSenChar/mqtt,-7.98
2023-08-02 13:42:43.954417,297.50,acXChar/mqtt,297.5
2023-08-02 13:42:43.964361,305.09,acYChar/mqtt,305.09
2023-08-02 13:42:43.972761,69.80,acZChar/mqtt,69.8
2023-08-02 13:42:43.981554,-7.11,currentSenChar/mqtt,-7.11
2023-08-02 13:42:43.981554,297.14,acXChar/mqtt,297.14
2023-08-02 13:42:43.990226,304.91,acYChar/mqtt,304.91
2023-08-02 13:42:43.998705,70.34,acZChar/mqtt,70.34
2023-08-02 13:42:43.998705,-6.98,currentSenChar/mqtt,-6.98
2023-08-02 13:42:44.006791,296.70,acXChar/mqtt,296.7
2023-08-02 13:42:44.015595,305.16,acYChar/mqtt,305.16
2023-08-02 13:42:44.024032,70.09,acZChar/mqtt,70.09
2023-08-02 13:42:44.024287,-6.19,currentSenChar/mqtt,-6.19
2023-08-02 13:42:44.033280,297.12,acXChar/mqtt,297.12
2023-08-02 13:42:44.033280,304.97,acYChar/mqtt,304.97
2023-08-02 13:42:44.041564,69.36,acZChar/mqtt,69.36
2023-08-02 13:42:44.050964,-6.53,currentSenChar/mqtt,-6.53
2023-08-02 13:42:44.059312,297.00,acXChar/mqtt,297.0
2023-08-02 13:42:44.059312,305.58,acYChar/mqtt,305.58
2023-08-02 13:42:44.067335,69.08,acZChar/mqtt,69.08
2023-08-02 13:42:44.076973,-6.27,currentSenChar/mqtt,-6.27
2023-08-02 13:42:44.084165,297.56,acXChar/mqtt,297.56
2023-08-02 13:42:44.091590,304.49,acYChar/mqtt,304.49
2023-08-02 13:42:44.100425,69.54,acZChar/mqtt,69.54
2023-08-02 13:42:44.107856,-7.69,currentSenChar/mqtt,-7.69
2023-08-02 13:42:44.116350,297.14,acXChar/mqtt,297.14
2023-08-02 13:42:44.124361,304.89,acYChar/mqtt,304.89
2023-08-02 13:42:44.133063,69.98,acZChar/mqtt,69.98
2023-08-02 13:42:44.141086,-7.53,currentSenChar/mqtt,-7.53
2023-08-02 13:42:44.143447,296.83,acXChar/mqtt,296.83
2023-08-02 13:42:44.154827,304.87,acYChar/mqtt,304.87
2023-08-02 13:42:44.154827,69.29,acZChar/mqtt,69.29
2023-08-02 13:42:44.163681,-5.66,currentSenChar/mqtt,-5.66
2023-08-02 13:42:44.180951,296.76,acXChar/mqtt,296.76
2023-08-02 13:42:44.181450,304.59,acYChar/mqtt,304.59
2023-08-02 13:42:44.190679,69.42,acZChar/mqtt,69.42
2023-08-02 13:42:44.190679,-6.11,currentSenChar/mqtt,-6.11
2023-08-02 13:42:44.199361,297.27,acXChar/mqtt,297.27
2023-08-02 13:42:44.207759,304.57,acYChar/mqtt,304.57
2023-08-02 13:42:44.216117,69.73,acZChar/mqtt,69.73
2023-08-02 13:42:44.216117,-5.66,currentSenChar/mqtt,-5.66
2023-08-02 13:42:44.225453,296.83,acXChar/mqtt,296.83
2023-08-02 13:42:44.225453,304.84,acYChar/mqtt,304.84
2023-08-02 13:42:44.234802,69.32,acZChar/mqtt,69.32
2023-08-02 13:42:44.243165,-6.21,currentSenChar/mqtt,-6.21
2023-08-02 13:42:44.273284,297.00,acXChar/mqtt,297.0
2023-08-02 13:42:44.283078,304.84,acYChar/mqtt,304.84
2023-08-02 13:42:44.294631,69.61,acZChar/mqtt,69.61
2023-08-02 13:42:44.301714,-5.90,currentSenChar/mqtt,-5.9
2023-08-02 13:42:44.307813,296.97,acXChar/mqtt,296.97
2023-08-02 13:42:44.314165,305.18,acYChar/mqtt,305.18
2023-08-02 13:42:44.322226,69.69,acZChar/mqtt,69.69
2023-08-02 13:42:44.324334,-7.14,currentSenChar/mqtt,-7.14
2023-08-02 13:42:44.333608,297.23,acXChar/mqtt,297.23
2023-08-02 13:42:44.381516,305.10,acYChar/mqtt,305.1
2023-08-02 13:42:44.381516,69.84,acZChar/mqtt,69.84
2023-08-02 13:42:44.389956,-6.74,currentSenChar/mqtt,-6.74
2023-08-02 13:42:44.424635,297.04,acXChar/mqtt,297.04
2023-08-02 13:42:44.434166,304.55,acYChar/mqtt,304.55
2023-08-02 13:42:44.442745,69.34,acZChar/mqtt,69.34
2023-08-02 13:42:44.442745,-6.35,currentSenChar/mqtt,-6.35
2023-08-02 13:42:44.585413,296.74,acXChar/mqtt,296.74
2023-08-02 13:42:44.585413,305.03,acYChar/mqtt,305.03
2023-08-02 13:42:44.594078,69.65,acZChar/mqtt,69.65
